found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,in_common_v5,sharpness
JWST F115W,F115W_B7_1074605,150.0135010611497,2.3651947516599647,-4.278996467590332,3.997509002685547,135.72918701171875,B7,False,True,False,True,True,True,True,True,True,True,0.6749117970466614
Euclid VIS,VIS_101545696_1460052,149.91797933838149,2.4162357161231243,-0.5176975727081299,0.18945860862731934,135.72467041015625,101545696,True,True,True,True,False,False,True,True,True,True,0.6489200592041016
JWST F115W,F115W_A4_0294496,150.1488800277524,2.020419632794264,-4.581502437591553,4.007189750671387,135.7237091064453,A4,False,True,False,True,True,True,True,True,True,True,0.6782180070877075
Euclid VIS,VIS_101542817_0833247,149.9837717765319,1.9617436832069075,-0.9614279866218567,0.18452590703964233,135.66339111328125,101542817,False,True,True,True,False,False,False,True,True,True,0.6254501342773438
JWST F115W,F115W_B2_0797819,150.18387901467221,2.5780953390707126,-4.2541422843933105,4.044491291046143,135.5926055908203,B2,False,True,False,True,True,True,True,True,True,True,0.6587359309196472
Euclid VIS,VIS_101544258_1273584,150.2317900783251,2.3371768257955496,-0.22650153934955597,0.18820543587207794,135.39356994628906,101544258,True,True,True,True,False,False,True,True,True,True,0.6956886053085327
Euclid VIS,VIS_101542818_0935466,150.32626545590912,2.0763774927029353,-0.9694374203681946,0.20706333220005035,135.3157958984375,101542818,False,True,True,True,False,False,True,True,True,True,0.6378178596496582
Euclid VIS,VIS_101542816_0788640,149.74402913105385,2.130691782864894,-0.5702272057533264,0.19206687808036804,135.2993927001953,101542816,False,True,True,True,False,False,False,True,True,True,0.6939908862113953
JWST F115W,F115W_A1_0053059,149.9076442879871,2.2397608000392375,-3.8418242931365967,3.8153023719787598,135.23684692382812,A1,False,True,False,True,False,True,True,True,True,True,0.6778959631919861
Euclid VIS,VIS_101547135_1790591,149.9280429855209,2.610067246168366,-1.293078899383545,0.23545318841934204,135.20556640625,101547135,True,True,True,True,False,False,True,True,True,True,0.5988596081733704
Euclid VIS,VIS_101542818_0939323,150.4442507866972,2.107112853766492,-0.8847162127494812,0.20652981102466583,134.96713256835938,101542818,False,True,True,True,False,False,False,True,True,True,0.6843369603157043
Euclid VIS,VIS_101545697_1558216,150.03940391401557,2.5744961981031538,-0.4776938259601593,0.1933971643447876,134.8420867919922,101545697,True,True,True,True,False,False,True,True,True,True,0.6806549429893494
Euclid VIS,VIS_101544257_1210250,150.12329298751524,2.2532721400290585,-0.4913228750228882,0.16808007657527924,134.76617431640625,101544257,False,True,True,True,False,False,False,True,True,True,0.666504442691803
JWST F115W,F115W_B1_0689603,149.96459541463997,2.6541840548966675,-4.357644081115723,4.026620388031006,134.7153778076172,B1,False,True,False,True,False,True,True,True,True,True,0.6576149463653564
JWST F115W,F115W_B8_1129825,150.22005939196254,2.2694979019856802,-4.161205291748047,3.8883166313171387,134.69158935546875,B8,False,True,False,True,False,True,True,True,True,True,0.6830394864082336
Euclid VIS,VIS_101542817_0828833,150.1518641078064,1.9240808317528788,-0.6795594692230225,0.18318583071231842,134.67816162109375,101542817,False,True,True,True,False,False,True,True,True,True,0.6307516694068909
JWST F115W,F115W_B5_0944934,150.42765870227046,2.3525190703951004,-4.139434814453125,4.133654594421387,134.62171936035156,B5,False,True,False,True,False,True,True,True,True,True,0.682028591632843
JWST F115W,F115W_B7_1042656,150.020225216556,2.244871905594521,-4.150830268859863,3.9623541831970215,134.5355682373047,B7,False,True,False,True,True,True,True,True,True,True,0.6380130052566528
Euclid VIS,VIS_101545696_1527290,149.92827289076004,2.631186618186806,-0.7620837688446045,0.18763813376426697,134.42051696777344,101545696,False,True,True,True,False,False,True,True,True,True,0.6722232699394226
Euclid VIS,VIS_101544256_1131276,149.84572364545113,2.1302862819669492,-0.6944916248321533,0.15243998169898987,134.40211486816406,101544256,False,True,True,True,False,False,True,True,True,True,0.641465425491333
JWST F115W,F115W_A10_0118276,150.3323067194522,1.9213130175119773,-4.6099467277526855,3.974649667739868,134.384521484375,A10,False,True,False,True,True,True,True,True,True,True,0.6985259056091309
JWST F115W,F115W_B8_1118575,150.22198555658736,2.221463940858568,-3.9060134887695312,3.8776156902313232,134.32090759277344,B8,False,True,False,True,False,True,True,True,True,True,0.6720206141471863
JWST F115W,F115W_B10_0745016,150.4370380996718,2.296766917196646,-3.828676700592041,4.08241081237793,134.29464721679688,B10,False,True,False,True,True,True,True,True,True,True,0.6734293699264526
JWST F115W,F115W_A8_0533725,150.02065586949885,1.8852658884780455,-4.779791831970215,3.996117353439331,134.27073669433594,A8,False,True,False,True,True,True,True,True,True,True,0.6973973512649536
JWST F115W,F115W_A1_0043494,149.80976177137322,2.232815666258636,-4.11739444732666,3.787482976913452,134.25076293945312,A1,False,True,False,True,False,True,True,True,True,True,0.6579549312591553
JWST F115W,F115W_A4_0285675,150.25960768408845,1.951755028467823,-3.50893235206604,3.963409185409546,134.24085998535156,A4,False,True,False,True,False,True,True,True,True,True,0.665813148021698
Euclid VIS,VIS_101545697_1533907,150.03950039667518,2.3825530862879485,-1.3355364799499512,0.19249041378498077,134.20986938476562,101545697,True,True,True,True,False,False,True,True,True,True,0.6430440545082092
Euclid VIS,VIS_101544256_1158797,149.97012236197202,2.303771712798431,-0.2963253855705261,0.1520538032054901,134.06163024902344,101544256,True,True,True,True,False,False,False,True,True,True,0.6852573752403259
JWST F115W,F115W_B2_0772569,150.15455961791113,2.489555514663292,-4.267526149749756,3.9985673427581787,134.05299377441406,B2,False,True,False,True,False,True,True,True,True,True,0.6206879019737244
JWST F115W,F115W_B3_0847678,150.31483067782952,2.4830765189534256,-4.902464866638184,3.9574389457702637,134.00631713867188,B3,False,True,False,True,True,True,True,True,True,True,0.6614885926246643
Euclid VIS,VIS_101545696_1509799,149.99288458106344,2.5740908181395543,-0.37385284900665283,0.18703389167785645,133.98764038085938,101545696,False,True,True,True,False,False,True,True,True,True,0.6947136521339417
Euclid VIS,VIS_101545697_1552155,150.00324420188457,2.5280801468855807,-0.6699011325836182,0.1921255737543106,133.9554901123047,101545697,True,True,True,True,False,False,True,True,True,True,0.6900244951248169
JWST F115W,F115W_B6_0994698,149.90074129093793,2.3384920107278555,-4.165050506591797,3.986010789871216,133.81028747558594,B6,False,True,False,True,False,True,True,True,True,True,0.6123378872871399
JWST F115W,F115W_A1_0062676,149.8423949405285,2.3004722351446913,-4.8901262283325195,3.773854970932007,133.7677001953125,A1,False,True,False,True,True,True,True,True,True,True,0.6767190098762512
JWST F115W,F115W_B7_1057890,149.98318569917097,2.318908375950062,-4.443462371826172,3.936697006225586,133.66441345214844,B7,False,True,False,True,False,True,False,True,True,True,0.6167317628860474
Euclid VIS,VIS_101542818_0900944,150.27867827394348,1.9805907647767682,-0.7364258766174316,0.2044984996318817,133.63967895507812,101542818,False,True,True,True,False,False,True,True,True,True,0.6809863448143005
JWST F115W,F115W_B5_0940985,150.4819684393275,2.30792420677971,-4.118284225463867,4.103264808654785,133.6320037841797,B5,False,True,False,True,False,True,False,True,True,True,0.6287557482719421
Euclid VIS,VIS_101544257_1227231,150.21806276365155,2.368661098272332,-0.33852142095565796,0.1666342169046402,133.6068878173828,101544257,True,True,True,True,False,False,True,True,True,True,0.6829069256782532
Euclid VIS,VIS_101542817_0849533,150.20077665938314,2.093295738649483,-0.8292129635810852,0.18170411884784698,133.58880615234375,101542817,True,True,True,True,False,False,False,True,True,True,0.6478533148765564
Euclid VIS,VIS_101545698_1585068,150.23682026856306,2.4988699796628686,-1.3916704654693604,0.21306294202804565,133.54995727539062,101545698,True,True,True,True,False,False,True,True,True,True,0.6303751468658447
JWST F115W,F115W_A6_0454472,149.75973707416733,2.141606227877941,-4.4288129806518555,3.9373950958251953,133.48928833007812,A6,False,True,False,True,True,True,True,True,True,True,0.6177260279655457
JWST F115W,F115W_A7_0504281,149.9764717821857,2.0231571948157354,-4.137577533721924,3.947908401489258,133.4558563232422,A7,False,True,False,True,False,True,True,True,True,True,0.6313565969467163
JWST F115W,F115W_B8_1141003,150.24759844022086,2.2955513333202338,-3.8248167037963867,3.8523833751678467,133.4468536376953,B8,False,True,False,True,False,True,True,True,True,True,0.6484649181365967
JWST F115W,F115W_A7_0474644,149.893340370942,1.9505588508586007,-4.4609527587890625,3.9474692344665527,133.44100952148438,A7,False,True,False,True,True,True,True,True,True,True,0.664006233215332
Euclid VIS,VIS_101542817_0833754,149.95141353524122,1.9659430828878752,-1.1357988119125366,0.18148089945316315,133.42469787597656,101542817,True,True,True,True,False,False,True,True,True,True,0.6873518824577332
JWST F115W,F115W_B9_1191354,150.33948157603655,2.2197685794879902,-4.626413345336914,3.8956542015075684,133.34300231933594,B9,False,True,False,True,True,True,False,True,True,True,0.5849536657333374
Euclid VIS,VIS_101544257_1206109,150.0539605663652,2.22472121960371,-0.6767416000366211,0.16618967056274414,133.25045776367188,101544257,False,True,True,True,False,False,True,True,True,True,0.6473278999328613
Euclid VIS,VIS_101544257_1227486,150.13608024591645,2.370511527398113,-0.8415728807449341,0.16618269681930542,133.244873046875,101544257,True,True,True,True,False,False,False,True,True,True,0.6125510931015015
Euclid VIS,VIS_101545697_1552215,150.09139476376194,2.528494914125284,-0.6085893511772156,0.19103911519050598,133.19798278808594,101545697,False,True,True,True,False,False,True,True,True,True,0.6757866740226746
JWST F115W,F115W_A3_0204906,150.09408400870075,2.012505544965802,-4.029965400695801,3.864452362060547,133.09701538085938,A3,False,True,False,True,False,True,True,True,True,True,0.6477757096290588
Euclid VIS,VIS_101542817_0839305,150.206379712837,2.0101836541121134,-0.4039578139781952,0.1810201108455658,133.08592224121094,101542817,True,True,True,True,False,False,False,True,True,True,0.6818207502365112
Euclid VIS,VIS_101544256_1153850,149.81649586803624,2.2757279621398414,-0.402220219373703,0.15093456208705902,133.0748291015625,101544256,False,True,True,True,False,False,True,True,True,True,0.6567094922065735
JWST F115W,F115W_A6_0434401,149.81198461817286,2.056284475096754,-4.037398338317871,3.9249157905578613,133.0662078857422,A6,False,True,False,True,False,True,True,True,True,True,0.660266637802124
JWST F115W,F115W_A7_0499499,149.9363300902161,2.0218759398490134,-4.7523088455200195,3.932281017303467,132.92758178710938,A7,False,True,False,True,False,True,True,True,True,True,0.6561654806137085
JWST F115W,F115W_B7_1091451,150.06412649734318,2.409598666625229,-4.1710309982299805,3.914780855178833,132.9202880859375,B7,False,True,False,True,False,True,False,True,True,True,0.677727222442627
Euclid VIS,VIS_101544258_1280544,150.45201495034163,2.3891050490378194,-0.7792028188705444,0.1847478598356247,132.9062042236328,101544258,True,True,True,True,False,False,False,True,True,True,0.6881595253944397
Euclid VIS,VIS_101545696_1474960,149.99511018575902,2.480137587914052,-0.9185954928398132,0.1855202168226242,132.9032745361328,101545696,False,True,True,True,False,False,True,True,True,True,0.6487638354301453
JWST F115W,F115W_B1_0660626,149.95979920024223,2.5459648042277467,-4.911599159240723,3.970973253250122,132.8536376953125,B1,False,True,False,True,True,True,True,True,True,True,0.6758729815483093
Euclid VIS,VIS_101542818_0938473,150.44333784745268,2.100182409298338,-1.1589460372924805,0.20327824354171753,132.8422393798828,101542818,False,True,True,True,False,False,False,True,True,True,0.6242814660072327
JWST F115W,F115W_B6_1008359,149.91944950909,2.3849036589858312,-4.097128868103027,3.955000877380371,132.769287109375,B6,False,True,False,True,False,True,True,True,True,True,0.6287140846252441
Euclid VIS,VIS_101544257_1219376,149.9832307984749,2.3171649364009155,-0.7363188862800598,0.16539129614830017,132.61032104492188,101544257,False,True,True,True,False,False,False,True,True,True,0.6696501970291138
JWST F115W,F115W_B9_1187186,150.35819342459334,2.1899475545588842,-4.868851184844971,3.8718101978302,132.52685546875,B9,False,True,False,True,True,True,True,True,True,True,0.6044262051582336
Euclid VIS,VIS_101547136_1901367,150.03058301823668,2.650339351774726,-0.8199806213378906,0.2552667558193207,132.49789428710938,101547136,True,True,True,True,False,False,True,True,True,True,0.6699389815330505
JWST F115W,F115W_A2_0186010,149.92990949918388,2.232741101794074,-4.448241710662842,3.9117250442504883,132.49671936035156,A2,False,True,False,True,False,True,False,True,True,True,0.6220566034317017
JWST F115W,F115W_B5_0961610,150.44380178122273,2.4352632165615486,-3.8459036350250244,4.067491054534912,132.46694946289062,B5,False,True,False,True,False,True,True,True,True,True,0.5640341639518738
JWST F115W,F115W_B10_0731752,150.41060774215563,2.286045669377713,-4.5242180824279785,4.025717735290527,132.42967224121094,B10,False,True,False,True,False,True,True,True,True,True,0.5997187495231628
JWST F115W,F115W_A9_0610762,150.15389977052794,1.8946013131775494,-4.789939880371094,3.9105608463287354,132.3874969482422,A9,False,True,False,True,True,True,True,True,True,True,0.6552109718322754
JWST F115W,F115W_A1_0047077,149.87315987982876,2.234899394593497,-4.706435680389404,3.7348530292510986,132.38525390625,A1,False,True,False,True,True,True,True,True,True,True,0.6758151054382324
JWST F115W,F115W_B8_1119643,150.1166910172782,2.2652674456509203,-4.334259033203125,3.8168089389801025,132.2145538330078,B8,False,True,False,True,False,True,False,True,True,True,0.6360346674919128
Euclid VIS,VIS_101542817_0846195,150.0363464442891,2.065881681551576,-0.9997943639755249,0.17977143824100494,132.1678924560547,101542817,False,True,True,True,False,False,False,True,True,True,0.585680365562439
Euclid VIS,VIS_101544257_1190228,150.01537929923214,2.1231637725891193,-0.5322971343994141,0.16476751863956451,132.1101837158203,101544257,True,True,True,True,False,False,True,True,True,True,0.6863149404525757
JWST F115W,F115W_B4_0885602,150.4261153245883,2.3531390193109214,-4.365188121795654,3.9127466678619385,132.08192443847656,B4,False,True,False,True,False,True,True,True,True,True,0.5916610956192017
JWST F115W,F115W_B4_0917810,150.45758357883034,2.4755353806023552,-4.183692455291748,3.9094655513763428,131.97116088867188,B4,False,True,False,True,False,True,True,True,True,True,0.6437816619873047
JWST F115W,F115W_B3_0822380,150.19293096260145,2.438907016412314,-4.24099588394165,3.896228551864624,131.93362426757812,B3,False,True,False,True,False,True,False,True,True,True,0.6257126331329346
Euclid VIS,VIS_101545698_1577504,150.38869474030707,2.437348567300486,-0.6137465834617615,0.210466668009758,131.92259216308594,101545698,False,True,True,True,False,False,True,True,True,True,0.6814175844192505
